contract_id,worker_id,org_id,org_date,year,base_salary_lcu,gross_salary_lcu,net_salary_lcu,whours,country_code,country_name,adm1_name,adm1_code,start_date,end_date,paygrade,seniority,occupation_native,occupation_english,occupation_iscocode,occupation_isconame
1329,9890512524,SECRETARIA DE EDUCAÇÃO-400210-2010,2011-09-02,2011,4495.23,6261.07,5131.38,44,BRA,Brazil,Alagoas,AL,2019-10-24,,F,999,adjunto administrativo,civil engineer,9311,Mining and Quarrying Labourers
1036,5221940301,SECRETARIA DE FINANÇAS-200104-2009,2013-10-07,2003,4141.43,5216.25,1959.05,20,BRA,Brazil,Alagoas,AL,2011-04-09,,A,ACMNB30,enfermeiro,teacher,9311,Civil Engineers
1417,2444244215,SECRETARIA DE EDUCAÇÃO-400210-2010,2006-05-05,2002,7759.4,2909.96,9118.53,20,BRA,Brazil,Alagoas,AL,2004-02-17,,C,999,,administrative assistant,,
1189,9992583214,MINISTÉRIO DA SAÚDE-500312-2015,2006-01-06,2014,7138.84,5938.28,1365.54,40,BRA,Brazil,Alagoas,AL,2003-09-17,,D,ADPMA0,engenheiro civil,teacher,9311,Mining and Quarrying Labourers
1497,9222736173,SECRETARIA DE EDUCAÇÃO-400210-2010,2006-10-08,2011,3775.78,4675.72,6999.07,40,BRA,Brazil,Alagoas,AL,2008-10-24,,H,ACSND40,engenheiro civil,teacher,2320,Nursing Professionals
1536,7816247443,SECRETARIA DE FINANÇAS-200104-2009,2019-08-10,2015,2303.74,5081.29,2563.6,20,BRA,Brazil,Alagoas,AL,1996-09-30,,H,ADPMA0,enfermeiro,civil engineer,2221,Mining and Quarrying Labourers
1149,2745780648,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2007-09-03,2005,5600.69,9530.49,5079.3,30,BRA,Brazil,Alagoas,AL,2004-11-14,1560384000000000000,B,FI2TC,enfermeiro,teacher,9311,Nursing Professionals
1181,1377481284,SECRETARIA DE EDUCAÇÃO-400210-2010,2011-08-26,2008,511.51,1699.01,1382.37,44,BRA,Brazil,Alagoas,AL,2004-02-09,,B,AEM30E2,enfermeiro,teacher,2221,Nursing Professionals
1966,8542115914,SECRETARIA DE EDUCAÇÃO-400210-2010,2020-10-13,2004,667.61,7669.33,1399.44,44,BRA,Brazil,Alagoas,AL,2020-10-08,,E,ADPMA0,adjunto administrativo,,2320,Teaching Professionals
1820,6111435250,SECRETARIA DE EDUCAÇÃO-400210-2010,2017-08-13,2008,7464.94,9751.44,3222.54,35,BRA,Brazil,Alagoas,AL,2004-12-10,,C,AEM30E2,engenheiro civil,civil engineer,2221,Nursing Professionals
1093,1366821613,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-08-29,2008,7489.61,8869.24,2172.44,44,BRA,Brazil,Alagoas,AL,1995-07-20,,G,999,professor,civil engineer,9311,Civil Engineers
1895,8445222053,SECRETARIA DE FINANÇAS-200104-2009,2010-02-03,2022,5222.17,7077.14,6264.43,35,BRA,Brazil,Alagoas,AL,1995-05-13,,G,ACMNB30,enfermeiro,teacher,2320,Teaching Professionals
1178,4034036915,SECRETARIA DE EDUCAÇÃO-400210-2010,2004-11-30,2016,594.47,5017.91,1547.28,35,BRA,Brazil,Alagoas,AL,2006-03-15,,B,999,,administrative assistant,2142,Civil Engineers
1073,3637803032,MINISTÉRIO DA SAÚDE-500312-2015,2007-01-16,2003,5348.61,9279.41,961.62,44,BRA,Brazil,Alagoas,AL,2017-09-30,,G,ACMNB30,professor,nurse,9311,
1642,2929681406,SECRETARIA DE EDUCAÇÃO-400210-2010,2022-07-08,2004,710.34,777.44,9208.64,30,BRA,Brazil,Alagoas,AL,2006-10-11,,G,ADPMA0,professor,,9311,
1080,3636716818,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2003-02-06,2012,4821.46,4082.25,1484.38,35,BRA,Brazil,Alagoas,AL,2017-05-31,,G,ACSND40,enfermeiro,administrative assistant,2320,Civil Engineers
1931,4936075383,MINISTÉRIO DA SAÚDE-500312-2015,2018-07-05,2018,2989.47,9162.3,4466.67,40,BRA,Brazil,Alagoas,AL,2009-02-27,,C,ACMNB30,adjunto administrativo,teacher,2221,Nursing Professionals
1329,4415160252,SECRETARIA DE FINANÇAS-200104-2009,2019-05-10,2003,3539.31,6253.48,7043.83,35,BRA,Brazil,Alagoas,AL,1998-12-13,,F,AEM30E2,adjunto administrativo,nurse,9311,Nursing Professionals
1021,7297565657,MINISTÉRIO DA SAÚDE-500312-2015,2021-08-13,2009,7938.4,9698.31,7382.66,30,BRA,Brazil,Alagoas,AL,2019-11-22,,A,ACMNB30,professor,teacher,2221,Civil Engineers
1899,3483825540,MINISTÉRIO DA SAÚDE-500312-2015,2004-02-08,2017,7838.46,6977.88,4167.32,40,BRA,Brazil,Alagoas,AL,2020-03-18,,E,999,engenheiro civil,teacher,2221,Nursing Professionals
1168,7410412649,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2004-01-04,2012,3073.42,3044.73,5000.59,35,BRA,Brazil,Alagoas,AL,2013-07-19,,E,AEM30E2,professor,nurse,,Civil Engineers
1004,7762799447,MINISTÉRIO DA SAÚDE-500312-2015,2018-09-30,2016,7900.72,4007.97,4049.27,35,BRA,Brazil,Alagoas,AL,1990-06-22,,,ACMNB30,,,,Civil Engineers
1022,5642764841,SECRETARIA DE FINANÇAS-200104-2009,2017-01-08,2015,7150.64,1448.36,5594.07,35,BRA,Brazil,Alagoas,AL,2004-12-26,,G,,enfermeiro,civil engineer,2142,Nursing Professionals
1810,3002346151,SECRETARIA DE FINANÇAS-200104-2009,2007-11-16,2008,7365.85,2815.72,5395.04,40,BRA,Brazil,Alagoas,AL,2001-03-17,,G,AEM30E2,professor,administrative assistant,2320,Civil Engineers
1705,3951669141,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-05-05,2018,5491.13,8221.31,2705.27,40,BRA,Brazil,Alagoas,AL,2019-12-10,,F,ACMNB30,professor,administrative assistant,2142,Teaching Professionals
1895,7816230030,MINISTÉRIO DA SAÚDE-500312-2015,2021-02-18,2011,5302.48,5209.68,3147.79,44,BRA,Brazil,Alagoas,AL,2012-01-04,,,AEM30E2,engenheiro civil,,2221,Teaching Professionals
1333,7057147909,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2001-01-07,2014,7326.08,1761.58,3009.55,35,BRA,Brazil,Alagoas,AL,2017-03-29,,F,AEM30E2,engenheiro civil,civil engineer,9311,Teaching Professionals
1501,8759073527,SECRETARIA DE FINANÇAS-200104-2009,2007-04-17,2001,5668.18,3997.73,8378.53,30,BRA,Brazil,Alagoas,AL,1998-02-23,,E,AEM30E2,engenheiro civil,civil engineer,2320,Nursing Professionals
1065,6442309615,SECRETARIA DE EDUCAÇÃO-400210-2010,2016-03-21,2010,1234.24,8304.26,2586.76,20,BRA,Brazil,Alagoas,AL,2001-08-13,,E,ACSND40,professor,civil engineer,,Mining and Quarrying Labourers
1438,4328899003,SECRETARIA DE EDUCAÇÃO-400210-2010,2003-10-18,2018,3564.58,1072.66,8989.24,40,BRA,Brazil,Alagoas,AL,1994-11-01,,C,FI2TC,professor,teacher,2320,Nursing Professionals
1807,6234249930,MINISTÉRIO DA SAÚDE-500312-2015,2003-08-17,2015,653.61,1079.48,7726.69,44,BRA,Brazil,Alagoas,AL,1999-04-17,,C,,engenheiro civil,teacher,,Teaching Professionals
1796,8044817303,SECRETARIA DE EDUCAÇÃO-400210-2010,2013-09-30,2001,4816.32,4736.16,9245.5,35,BRA,Brazil,Alagoas,AL,1996-07-18,1151798400000000000,D,ADPMA0,engenheiro civil,,2320,Teaching Professionals
1055,5319839737,MINISTÉRIO DA SAÚDE-500312-2015,2000-02-02,2001,1091.11,3375.13,8264.6,44,BRA,Brazil,Alagoas,AL,2010-12-01,,C,AEM30E2,adjunto administrativo,nurse,2320,Civil Engineers
1519,4422904703,SECRETARIA DE EDUCAÇÃO-400210-2010,2013-05-14,2020,2876.22,4285.03,5351.84,40,BRA,Brazil,Alagoas,AL,2008-10-25,,B,999,professor,,2320,Nursing Professionals
1975,7773373802,SECRETARIA DE FINANÇAS-200104-2009,2016-09-08,2022,2232.44,2922.73,7957.21,35,BRA,Brazil,Alagoas,AL,2019-09-12,,G,FI2TC,engenheiro civil,nurse,2142,Civil Engineers
1283,3777198102,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2008-10-13,2008,6097.41,7391.87,6917.24,40,BRA,Brazil,Alagoas,AL,2019-04-27,1010275200000000000,G,ACMNB30,professor,teacher,2142,Nursing Professionals
1923,2997502837,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2008-10-31,2014,2927.15,1329.16,6306.64,20,BRA,Brazil,Alagoas,AL,1995-04-26,,C,999,adjunto administrativo,administrative assistant,9311,
1130,5798683259,SECRETARIA DE FINANÇAS-200104-2009,2022-06-21,2004,1381.64,4344.07,4687.66,30,BRA,Brazil,Alagoas,AL,2008-09-23,1464393600000000000,A,ACSND40,adjunto administrativo,teacher,2320,
1482,3279919669,SECRETARIA DE EDUCAÇÃO-400210-2010,2002-08-25,2018,1730.49,8728.63,7778.94,40,BRA,Brazil,Alagoas,AL,2008-12-31,1363219200000000000,C,ACSND40,professor,administrative assistant,2142,Teaching Professionals
1027,2508623167,MINISTÉRIO DA SAÚDE-500312-2015,2014-12-12,2001,6829.67,1287.37,3810.63,40,BRA,Brazil,Alagoas,AL,1998-05-08,,B,AEM30E2,,nurse,2142,Civil Engineers
1808,6980400473,SECRETARIA DE EDUCAÇÃO-400210-2010,2010-01-24,2008,6522.69,1466.49,6425.8,40,BRA,Brazil,Alagoas,AL,2014-07-09,,F,ACSND40,adjunto administrativo,civil engineer,,Nursing Professionals
1367,2452630458,SECRETARIA DE FINANÇAS-200104-2009,2020-11-20,2007,1199.12,3104.53,642.39,40,BRA,Brazil,Alagoas,AL,2019-03-11,1269129600000000000,A,ACMNB30,,,2320,Nursing Professionals
1921,7676777121,SECRETARIA DE EDUCAÇÃO-400210-2010,2016-01-01,2010,1065.12,7924.18,1256.87,20,BRA,Brazil,Alagoas,AL,1995-10-30,,C,999,professor,nurse,2221,Mining and Quarrying Labourers
1537,1584871899,MINISTÉRIO DA SAÚDE-500312-2015,2018-07-03,2014,3556.33,4253.99,7610.37,20,BRA,Brazil,Alagoas,AL,2002-01-06,1367020800000000000,C,,adjunto administrativo,,9311,Teaching Professionals
1980,3236942139,MINISTÉRIO DA SAÚDE-500312-2015,2010-12-12,2007,6858.08,8366.92,2273.93,20,BRA,Brazil,Alagoas,AL,1991-08-17,1441152000000000000,H,AEM30E2,adjunto administrativo,teacher,2142,
1020,3565442254,MINISTÉRIO DA SAÚDE-500312-2015,2015-03-11,2020,1020.43,4343.76,4563.71,20,BRA,Brazil,Alagoas,AL,2011-06-09,,C,,engenheiro civil,teacher,,Nursing Professionals
1750,1712990857,SECRETARIA DE EDUCAÇÃO-400210-2010,2011-01-20,2008,5835.82,4252.23,5238.21,20,BRA,Brazil,Alagoas,AL,2003-01-31,,F,FI2TC,adjunto administrativo,,2142,Teaching Professionals
1696,8226607777,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2002-06-15,2022,4970.66,3637.1,6967.64,30,BRA,Brazil,Alagoas,AL,2017-04-25,,B,,,teacher,2142,
1105,4669769458,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2019-09-24,2001,1490.1,7299.96,1703.46,30,BRA,Brazil,Alagoas,AL,2004-05-26,,H,ACMNB30,,civil engineer,2221,
1052,5645523800,SECRETARIA DE FINANÇAS-200104-2009,2014-07-10,2005,7230.73,5948.61,5578.46,44,BRA,Brazil,Alagoas,AL,2008-02-14,,D,ACSND40,professor,teacher,2221,
1556,1938952035,SECRETARIA DE EDUCAÇÃO-400210-2010,2004-03-17,2017,1629.77,9771.57,5325.09,40,BRA,Brazil,Alagoas,AL,2004-01-14,,,,,administrative assistant,9311,Nursing Professionals
1856,5628846891,MINISTÉRIO DA SAÚDE-500312-2015,2010-11-14,2019,1611.97,6003.7,3553.64,35,BRA,Brazil,Alagoas,AL,2008-05-23,,F,AEM30E2,enfermeiro,civil engineer,2221,
1399,2673440705,MINISTÉRIO DA SAÚDE-500312-2015,2001-02-28,2016,4414.56,4043.64,5024.4,20,BRA,Brazil,Alagoas,AL,2012-05-16,,G,999,engenheiro civil,administrative assistant,2221,Mining and Quarrying Labourers
1105,9310028134,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2015-01-23,2009,3904.22,6796.17,4812.31,35,BRA,Brazil,Alagoas,AL,2007-02-01,,,ACSND40,engenheiro civil,teacher,9311,Nursing Professionals
1071,5955372629,SECRETARIA DE FINANÇAS-200104-2009,2002-02-23,2009,6895.9,6686.21,4960.18,44,BRA,Brazil,Alagoas,AL,1990-10-13,,A,AEM30E2,professor,teacher,2142,Nursing Professionals
1992,8227020165,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2002-02-19,2018,1676.54,5392.37,846.03,40,BRA,Brazil,Alagoas,AL,2000-09-14,,B,AEM30E2,adjunto administrativo,,2221,Mining and Quarrying Labourers
1953,7310773861,SECRETARIA DE EDUCAÇÃO-400210-2010,2003-10-08,2006,6125.89,8582.55,948.25,40,BRA,Brazil,Alagoas,AL,1995-04-10,,C,ACMNB30,,administrative assistant,2142,Civil Engineers
1857,4240006555,SECRETARIA DE FINANÇAS-200104-2009,2017-04-16,2003,4465.69,7677.34,9396.02,40,BRA,Brazil,Alagoas,AL,2013-06-25,1505260800000000000,C,AEM30E2,enfermeiro,civil engineer,2320,Nursing Professionals
1772,4575251829,SECRETARIA DE EDUCAÇÃO-400210-2010,2001-12-31,2012,2089.58,9439.59,3053.76,20,BRA,Brazil,Alagoas,AL,1990-06-01,,A,ACSND40,engenheiro civil,administrative assistant,2320,Nursing Professionals
1215,6632848620,SECRETARIA DE EDUCAÇÃO-400210-2010,2020-05-17,2004,4471.78,4237.83,7661.41,44,BRA,Brazil,Alagoas,AL,2010-01-19,,G,,enfermeiro,teacher,2142,Civil Engineers
1181,6560942596,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2000-10-06,2018,910.76,6343.48,1388.84,35,BRA,Brazil,Alagoas,AL,2021-03-07,,A,,engenheiro civil,administrative assistant,2221,Nursing Professionals
1934,1081145813,MINISTÉRIO DA SAÚDE-500312-2015,2015-02-16,2016,5544.22,4484.87,5172.55,30,BRA,Brazil,Alagoas,AL,1993-02-10,1080259200000000000,B,,,,9311,Teaching Professionals
1820,4111537054,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-04-12,2010,6133.51,5324.76,6376.84,35,BRA,Brazil,Alagoas,AL,1994-06-26,,E,ACSND40,,civil engineer,9311,Teaching Professionals
1130,2549742894,SECRETARIA DE FINANÇAS-200104-2009,2008-01-15,2000,6744.02,2576.24,2006.88,30,BRA,Brazil,Alagoas,AL,1991-02-03,,C,FI2TC,engenheiro civil,administrative assistant,2221,Civil Engineers
1944,5052852783,SECRETARIA DE EDUCAÇÃO-400210-2010,2013-10-07,2019,592.97,3177.54,8873.38,30,BRA,Brazil,Alagoas,AL,2015-03-12,,F,ACMNB30,professor,nurse,,
1251,5197849086,SECRETARIA DE EDUCAÇÃO-400210-2010,2014-11-13,2016,4569.58,8450.77,3262.95,20,BRA,Brazil,Alagoas,AL,1998-04-13,,E,ACSND40,enfermeiro,civil engineer,9311,Nursing Professionals
1086,8666374407,SECRETARIA DE FINANÇAS-200104-2009,2002-12-19,2002,7514.55,4760.7,8640.59,44,BRA,Brazil,Alagoas,AL,2001-11-11,,D,FI2TC,professor,nurse,2320,Mining and Quarrying Labourers
1683,1197798451,SECRETARIA DE EDUCAÇÃO-400210-2010,2004-01-12,2022,6072.63,3901.8,6542.21,40,BRA,Brazil,Alagoas,AL,2005-04-16,,D,ADPMA0,engenheiro civil,civil engineer,2221,Nursing Professionals
1746,6442237532,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2006-09-13,2001,2028.72,9398.25,3522.92,40,BRA,Brazil,Alagoas,AL,2018-12-08,969840000000000000,E,ADPMA0,adjunto administrativo,teacher,2320,
1808,3512230389,MINISTÉRIO DA SAÚDE-500312-2015,2014-11-11,2006,2717.0,2658.8,4479.65,20,BRA,Brazil,Alagoas,AL,2005-03-31,,H,AEM30E2,enfermeiro,administrative assistant,9311,Mining and Quarrying Labourers
1157,1243727888,SECRETARIA DE FINANÇAS-200104-2009,2014-01-15,2010,5918.15,5297.35,2066.9,20,BRA,Brazil,Alagoas,AL,2018-01-22,,A,,enfermeiro,,2221,Nursing Professionals
1585,8518759737,MINISTÉRIO DA SAÚDE-500312-2015,2007-04-14,2002,6597.41,1474.17,2198.35,20,BRA,Brazil,Alagoas,AL,2017-01-14,,H,AEM30E2,engenheiro civil,,9311,Nursing Professionals
1196,8022191518,SECRETARIA DE EDUCAÇÃO-400210-2010,2012-09-18,2014,1366.82,7876.46,8192.92,20,BRA,Brazil,Alagoas,AL,1995-09-29,1296345600000000000,D,ACSND40,enfermeiro,administrative assistant,2142,Mining and Quarrying Labourers
1008,3566431323,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2015-06-08,2021,1081.62,7531.53,737.62,30,BRA,Brazil,Alagoas,AL,2020-05-04,,H,999,enfermeiro,,,
1999,2817384026,SECRETARIA DE EDUCAÇÃO-400210-2010,2016-05-31,2010,3855.64,1388.78,9296.77,44,BRA,Brazil,Alagoas,AL,1999-05-01,1692835200000000000,G,ACSND40,engenheiro civil,teacher,,Mining and Quarrying Labourers
1164,4520848623,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2010-11-30,2016,1034.98,4831.22,5941.42,20,BRA,Brazil,Alagoas,AL,2008-12-02,,H,999,,civil engineer,2221,Civil Engineers
1617,4169452515,MINISTÉRIO DA SAÚDE-500312-2015,2012-06-08,2003,7971.41,8736.13,1357.34,40,BRA,Brazil,Alagoas,AL,2011-05-20,,E,FI2TC,,,,Mining and Quarrying Labourers
1060,3973995249,MINISTÉRIO DA SAÚDE-500312-2015,2009-03-06,2006,3704.58,4525.08,2792.9,40,BRA,Brazil,Alagoas,AL,2018-03-26,1118448000000000000,,999,,,2320,Civil Engineers
1163,4045611249,MINISTÉRIO DA SAÚDE-500312-2015,2021-04-26,2003,4809.73,6069.21,8306.15,30,BRA,Brazil,Alagoas,AL,2014-03-06,,D,ACMNB30,engenheiro civil,civil engineer,2221,Civil Engineers
1536,4468969606,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-01-12,2019,3919.85,3169.84,3379.78,40,BRA,Brazil,Alagoas,AL,2002-01-23,,B,,,nurse,2221,
1940,3837134597,SECRETARIA DE EDUCAÇÃO-400210-2010,2009-03-17,2012,5893.64,7728.02,7648.29,44,BRA,Brazil,Alagoas,AL,2019-12-26,,G,ACMNB30,professor,teacher,2142,
1794,8768403123,SECRETARIA DE FINANÇAS-200104-2009,2021-05-19,2003,2571.79,2299.41,3471.07,35,BRA,Brazil,Alagoas,AL,2004-12-21,1534636800000000000,F,ADPMA0,engenheiro civil,,9311,
1520,3560902595,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2001-05-24,2022,5084.21,623.99,3879.6,30,BRA,Brazil,Alagoas,AL,2017-05-13,,G,FI2TC,engenheiro civil,civil engineer,,Teaching Professionals
1371,2599270421,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2020-10-01,2014,6038.3,6407.27,2504.36,44,BRA,Brazil,Alagoas,AL,2004-08-18,,A,,professor,civil engineer,2221,
1619,7647504656,SECRETARIA DE FINANÇAS-200104-2009,2000-02-22,2013,521.54,3682.2,7775.65,40,BRA,Brazil,Alagoas,AL,1996-03-24,,E,,engenheiro civil,nurse,2142,Teaching Professionals
1283,4134640041,SECRETARIA DE FINANÇAS-200104-2009,2000-02-10,2006,6986.56,4595.24,692.18,40,BRA,Brazil,Alagoas,AL,2004-01-21,,G,AEM30E2,engenheiro civil,nurse,2142,Civil Engineers
1232,6682571147,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2021-01-13,2010,3442.44,6364.59,4497.12,20,BRA,Brazil,Alagoas,AL,2006-04-29,,C,,engenheiro civil,,,Nursing Professionals
1677,3980049332,SECRETARIA DE FINANÇAS-200104-2009,2016-01-13,2016,4346.02,8944.05,620.63,30,BRA,Brazil,Alagoas,AL,1991-09-09,,B,,enfermeiro,teacher,,
1364,3905590536,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-03-14,2019,4919.29,1893.03,3718.64,40,BRA,Brazil,Alagoas,AL,2006-08-12,,D,ADPMA0,professor,civil engineer,9311,Nursing Professionals
1645,4901199203,MINISTÉRIO DA SAÚDE-500312-2015,2005-06-11,2005,6710.2,4291.87,7825.81,35,BRA,Brazil,Alagoas,AL,1998-11-22,,E,AEM30E2,professor,nurse,9311,Teaching Professionals
1684,4975640112,MINISTÉRIO DA SAÚDE-500312-2015,2013-02-07,2000,7056.94,4187.17,7036.86,20,BRA,Brazil,Alagoas,AL,2020-06-21,,D,,engenheiro civil,civil engineer,,Civil Engineers
1503,2639176330,MINISTÉRIO DA SAÚDE-500312-2015,2014-07-17,2016,5614.8,6958.6,3337.48,44,BRA,Brazil,Alagoas,AL,2017-11-07,,A,AEM30E2,,,,Nursing Professionals
1114,9679304947,SECRETARIA DE FINANÇAS-200104-2009,2019-11-08,2006,5146.17,7088.31,7924.19,35,BRA,Brazil,Alagoas,AL,2012-11-06,1667088000000000000,H,ADPMA0,engenheiro civil,administrative assistant,2142,Civil Engineers
1469,9941362840,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2021-08-20,2004,2427.88,8455.09,7655.56,20,BRA,Brazil,Alagoas,AL,2006-01-01,,E,ACSND40,enfermeiro,nurse,2221,Mining and Quarrying Labourers
1942,3440671119,SECRETARIA DE EDUCAÇÃO-400210-2010,2012-10-03,2018,7366.67,4735.7,8825.49,40,BRA,Brazil,Alagoas,AL,2011-03-19,1134345600000000000,H,999,,teacher,2142,Mining and Quarrying Labourers
1047,2649874065,SECRETARIA DE EDUCAÇÃO-400210-2010,2017-12-07,2010,3935.37,9237.82,960.57,30,BRA,Brazil,Alagoas,AL,2022-06-12,,H,FI2TC,enfermeiro,administrative assistant,2320,Nursing Professionals
1409,4722949297,MINISTÉRIO DA SAÚDE-500312-2015,2019-10-31,2022,4875.07,9452.52,1479.25,35,BRA,Brazil,Alagoas,AL,2008-07-31,,B,ACMNB30,professor,administrative assistant,2142,Teaching Professionals
1941,7755587890,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2006-04-08,2014,822.91,6228.25,4327.42,20,BRA,Brazil,Alagoas,AL,2017-10-15,,D,ACMNB30,engenheiro civil,teacher,2221,Teaching Professionals
1391,6489567808,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2012-01-19,2004,795.31,657.05,1284.25,40,BRA,Brazil,Alagoas,AL,2010-10-06,,B,,professor,civil engineer,2221,Nursing Professionals
1090,5158925352,SECRETARIA DE EDUCAÇÃO-400210-2010,2011-03-04,2016,613.27,8034.44,853.9,44,BRA,Brazil,Alagoas,AL,2014-01-08,,E,,adjunto administrativo,civil engineer,2142,Mining and Quarrying Labourers
1096,1189299476,SECRETARIA DE EDUCAÇÃO-400210-2010,2004-04-27,2019,1756.27,3999.7,7436.48,40,BRA,Brazil,Alagoas,AL,2000-06-21,1290729600000000000,,FI2TC,adjunto administrativo,nurse,2142,Nursing Professionals
1901,7401405307,SECRETARIA DE FINANÇAS-200104-2009,2005-03-17,2001,3214.62,6966.74,3093.73,30,BRA,Brazil,Alagoas,AL,2002-10-05,,F,ACSND40,adjunto administrativo,nurse,,Teaching Professionals
1230,1213445559,SECRETARIA DE EDUCAÇÃO-400210-2010,2018-10-05,2011,6043.25,1933.77,4795.89,35,BRA,Brazil,Alagoas,AL,2016-10-20,,B,AEM30E2,engenheiro civil,nurse,2142,
1402,6140111046,MINISTÉRIO DA SAÚDE-500312-2015,2004-04-04,2002,6194.3,6206.13,6530.91,35,BRA,Brazil,Alagoas,AL,1998-01-02,1038441600000000000,C,ACMNB30,adjunto administrativo,nurse,,Nursing Professionals
1948,8918996962,SECRETARIA DE FINANÇAS-200104-2009,2005-01-05,2001,1688.05,5135.81,8916.65,44,BRA,Brazil,Alagoas,AL,2015-06-13,,B,FI2TC,adjunto administrativo,teacher,2142,
1269,6834340751,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-08-19,2010,3134.45,2458.18,8023.61,35,BRA,Brazil,Alagoas,AL,2009-03-07,,G,FI2TC,professor,administrative assistant,9311,
1652,9696324171,SECRETARIA DE FINANÇAS-200104-2009,2013-09-25,2011,1719.11,8030.55,6685.79,44,BRA,Brazil,Alagoas,AL,2017-07-08,,G,ACSND40,engenheiro civil,nurse,2320,Mining and Quarrying Labourers
1312,1387096465,MINISTÉRIO DA SAÚDE-500312-2015,2019-02-17,2002,5549.96,7929.77,3764.57,35,BRA,Brazil,Alagoas,AL,2020-12-01,1231891200000000000,G,999,adjunto administrativo,civil engineer,2221,Teaching Professionals
1836,5220718701,MINISTÉRIO DA SAÚDE-500312-2015,2010-10-18,2021,7030.57,4811.88,9180.82,20,BRA,Brazil,Alagoas,AL,2009-12-17,,,ACMNB30,engenheiro civil,,2142,Nursing Professionals
1297,4997131313,SECRETARIA DE EDUCAÇÃO-400210-2010,2009-09-06,2011,6108.52,9423.52,2456.31,40,BRA,Brazil,Alagoas,AL,2014-05-22,,,ACSND40,,civil engineer,,
1453,1560307004,SECRETARIA DE FINANÇAS-200104-2009,2017-07-27,2006,3227.81,7889.41,3705.03,20,BRA,Brazil,Alagoas,AL,2009-06-05,,E,FI2TC,adjunto administrativo,,2221,Teaching Professionals
1283,8647458087,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2014-10-17,2014,4777.94,7543.49,2893.4,44,BRA,Brazil,Alagoas,AL,1995-10-08,,F,ADPMA0,,administrative assistant,2221,Teaching Professionals
1150,2745639737,MINISTÉRIO DA SAÚDE-500312-2015,2013-09-14,2003,4121.08,2106.75,5218.17,40,BRA,Brazil,Alagoas,AL,2022-01-27,,A,AEM30E2,professor,,9311,Nursing Professionals
1022,8857324435,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2000-08-28,2002,2016.51,8002.28,2126.62,35,BRA,Brazil,Alagoas,AL,2016-05-19,1575158400000000000,A,ACMNB30,,administrative assistant,9311,Teaching Professionals
1178,3166513935,SECRETARIA DE EDUCAÇÃO-400210-2010,2012-03-31,2018,1128.88,5279.15,7096.96,44,BRA,Brazil,Alagoas,AL,1995-08-17,1113609600000000000,F,AEM30E2,enfermeiro,teacher,2221,Mining and Quarrying Labourers
1416,1515366872,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2002-03-28,2012,7407.5,8320.24,8592.91,40,BRA,Brazil,Alagoas,AL,2013-11-22,1735430400000000000,G,ADPMA0,professor,nurse,2320,Nursing Professionals
1250,6541308826,MINISTÉRIO DA SAÚDE-500312-2015,2011-01-18,2005,4237.32,7374.94,3156.45,35,BRA,Brazil,Alagoas,AL,2007-12-22,,C,FI2TC,adjunto administrativo,teacher,2221,Nursing Professionals
